,codes,name,links,coord,label,timezone,id,lat,lon,administrative_regions
24,"[{'type': 'source', 'value': '87287169'}, {'type': 'uic', 'value': '87287169'}]",Marquette Lez Lille,[],"{'lat': '50.672424', 'lon': '3.051128'}",Marquette Lez Lille (Marquette-lez-Lille),Europe/Paris,stop_area:SNCF:87287169,50.672424,3.051128,"[{'insee': '59386', 'name': 'Marquette-lez-Lille', 'level': 8, 'coord': {'lat': '50.6760968', 'lon': '3.0647175'}, 'label': 'Marquette-lez-Lille (59520)', 'id': 'admin:fr:59386', 'zip_code': '59520'}]"
0,"[{'type': 'source', 'value': '87342469'}, {'type': 'uic', 'value': '87342469'}]",Marquillies,[],"{'lat': '50.548145', 'lon': '2.867373'}",Marquillies (Marquillies),Europe/Paris,stop_area:SNCF:87342469,50.548145,2.867373,"[{'insee': '59388', 'name': 'Marquillies', 'level': 8, 'coord': {'lat': '50.5520793', 'lon': '2.8664655'}, 'label': 'Marquillies (59274)', 'id': 'admin:fr:59388', 'zip_code': '59274'}]"
1,"[{'type': 'source', 'value': '87317339'}, {'type': 'uic', 'value': '87317339'}]",Marquise - Rinxent,[],"{'lat': '50.805686', 'lon': '1.729786'}",Marquise - Rinxent (Rinxent),Europe/Paris,stop_area:SNCF:87317339,50.805686,1.729786,"[{'insee': '62711', 'name': 'Rinxent', 'level': 8, 'coord': {'lat': '50.8064', 'lon': '1.73997'}, 'label': 'Rinxent (62720)', 'id': 'admin:fr:62711', 'zip_code': '62720'}]"
2,"[{'type': 'source', 'value': '87784629'}, {'type': 'uic', 'value': '87784629'}]",Marquixanes,[],"{'lat': '42.643067', 'lon': '2.486215'}",Marquixanes (Marquixanes),Europe/Paris,stop_area:SNCF:87784629,42.643067,2.486215,"[{'insee': '66103', 'name': 'Marquixanes', 'level': 8, 'coord': {'lat': '42.6420936', 'lon': '2.4852352'}, 'label': 'Marquixanes (66320)', 'id': 'admin:fr:66103', 'zip_code': '66320'}]"
3,"[{'type': 'source', 'value': '87597625'}, {'type': 'uic', 'value': '87597625'}]",Marsac,[],"{'lat': '46.094192', 'lon': '1.585591'}",Marsac (Marsac),Europe/Paris,stop_area:SNCF:87597625,46.094192,1.585591,"[{'insee': '23124', 'name': 'Marsac', 'level': 8, 'coord': {'lat': '46.0953718', 'lon': '1.5861757'}, 'label': 'Marsac (23210)', 'id': 'admin:fr:23124', 'zip_code': '23210'}]"
4,"[{'type': 'source', 'value': '87595207'}, {'type': 'uic', 'value': '87595207'}]",Marsac Dordogne,[],"{'lat': '45.186016', 'lon': '0.662567'}",Marsac Dordogne (Marsac-sur-l'Isle),Europe/Paris,stop_area:SNCF:87595207,45.186016,0.662567,"[{'insee': '24256', 'name': ""Marsac-sur-l'Isle"", 'level': 8, 'coord': {'lat': '45.1858333', 'lon': '0.6619444'}, 'label': ""Marsac-sur-l'Isle (24430)"", 'id': 'admin:fr:24256', 'zip_code': '24430'}]"
5,"[{'type': 'source', 'value': '87734582'}, {'type': 'uic', 'value': '87734582'}]",Marsac-en-Livradois,[],"{'lat': '45.481506', 'lon': '3.726393'}",Marsac-en-Livradois (Marsac-en-Livradois),Europe/Paris,stop_area:SNCF:87734582,45.481506,3.726393,"[{'insee': '63211', 'name': 'Marsac-en-Livradois', 'level': 8, 'coord': {'lat': '45.4790576', 'lon': '3.7267318'}, 'label': 'Marsac-en-Livradois (63940)', 'id': 'admin:fr:63211', 'zip_code': '63940'}]"
6,"[{'type': 'source', 'value': '87781294'}, {'type': 'uic', 'value': '87781294'}]",Marseillan Plage,[],"{'lat': '43.318258', 'lon': '3.535629'}",Marseillan Plage (Marseillan),Europe/Paris,stop_area:SNCF:87781294,43.318258,3.535629,"[{'insee': '34150', 'name': 'Marseillan', 'level': 8, 'coord': {'lat': '43.3567775', 'lon': '3.5280516'}, 'label': 'Marseillan (34340)', 'id': 'admin:fr:34150', 'zip_code': '34340'}]"
7,"[{'type': 'source', 'value': '87751081'}, {'type': 'uic', 'value': '87751081'}]",Marseille Blancarde,[],"{'lat': '43.296195', 'lon': '5.406588'}",Marseille Blancarde (Marseille),Europe/Paris,stop_area:SNCF:87751081,43.296195,5.406588,"[{'insee': '13055', 'name': 'Marseille', 'level': 8, 'coord': {'lat': '43.2961743', 'lon': '5.3699525'}, 'label': 'Marseille (13000)', 'id': 'admin:fr:13055', 'zip_code': '13000'}]"
8,"[{'type': 'source', 'value': '87751008'}, {'type': 'uic', 'value': '87751008'}]",Marseille Saint-Charles,[],"{'lat': '43.302666', 'lon': '5.380407'}",Marseille Saint-Charles (Marseille),Europe/Paris,stop_area:SNCF:87751008,43.302666,5.380407,"[{'insee': '13055', 'name': 'Marseille', 'level': 8, 'coord': {'lat': '43.2961743', 'lon': '5.3699525'}, 'label': 'Marseille (13000)', 'id': 'admin:fr:13055', 'zip_code': '13000'}]"
9,"[{'type': 'source', 'value': '87313726'}, {'type': 'uic', 'value': '87313726'}]",Marseille-en-Beauvaisis,[],"{'lat': '49.571031', 'lon': '1.954751'}",Marseille-en-Beauvaisis (Marseille-en-Beauvaisis),Europe/Paris,stop_area:SNCF:87313726,49.571031,1.954751,"[{'insee': '60387', 'name': 'Marseille-en-Beauvaisis', 'level': 8, 'coord': {'lat': '49.5749252', 'lon': '1.9570196'}, 'label': 'Marseille-en-Beauvaisis (60690)', 'id': 'admin:fr:60387', 'zip_code': '60690'}]"
10,"[{'type': 'source', 'value': '87615419'}, {'type': 'uic', 'value': '87615419'}]",Marssac-sur-tarn,[],"{'lat': '43.91523', 'lon': '2.02678'}",Marssac-sur-tarn (Marssac-sur-Tarn),Europe/Paris,stop_area:SNCF:87615419,43.91523,2.02678,"[{'insee': '81156', 'name': 'Marssac-sur-Tarn', 'level': 8, 'coord': {'lat': '43.9176823', 'lon': '2.0293467'}, 'label': 'Marssac-sur-Tarn (81150)', 'id': 'admin:fr:81156', 'zip_code': '81150'}]"
11,"[{'type': 'source', 'value': '87177592'}, {'type': 'uic', 'value': '87177592'}]",Marssac-sur-Tarn RN88,[],"{'lat': '43.918546', 'lon': '2.028608'}",Marssac-sur-Tarn RN88 (Marssac-sur-Tarn),Europe/Paris,stop_area:SNCF:87177592,43.918546,2.028608,"[{'insee': '81156', 'name': 'Marssac-sur-Tarn', 'level': 8, 'coord': {'lat': '43.9176823', 'lon': '2.0293467'}, 'label': 'Marssac-sur-Tarn (81150)', 'id': 'admin:fr:81156', 'zip_code': '81150'}]"
12,"[{'type': 'source', 'value': '87743518'}, {'type': 'uic', 'value': '87743518'}]",Martignat,[],"{'lat': '46.209166', 'lon': '5.610731'}",Martignat (Martignat),Europe/Paris,stop_area:SNCF:87743518,46.209166,5.610731,"[{'insee': '01237', 'name': 'Martignat', 'level': 8, 'coord': {'lat': '46.2097', 'lon': '5.61047'}, 'label': 'Martignat (01100)', 'id': 'admin:fr:01237', 'zip_code': '01100'}]"
13,"[{'type': 'source', 'value': '87471367'}, {'type': 'uic', 'value': '87471367'}]",Martigné-Ferchaud,[],"{'lat': '47.832044', 'lon': '-1.313808'}",Martigné-Ferchaud (Martigné-Ferchaud),Europe/Paris,stop_area:SNCF:87471367,47.832044,-1.313808,"[{'insee': '35167', 'name': 'Martigné-Ferchaud', 'level': 8, 'coord': {'lat': '47.8311885', 'lon': '-1.3175725'}, 'label': 'Martigné-Ferchaud (35640)', 'id': 'admin:fr:35167', 'zip_code': '35640'}]"
14,"[{'type': 'source', 'value': '85015008'}, {'type': 'uic', 'value': '85015008'}]",Martigny,[],"{'lat': '46.10583', 'lon': '7.07911'}",Martigny (Martigny),Europe/Paris,stop_area:SNCF:85015008,46.10583,7.07911,"[{'insee': '', 'name': 'Martigny', 'level': 8, 'coord': {'lat': '46.1072032582287', 'lon': '7.0810459908113'}, 'label': 'Martigny', 'id': 'admin:osm:relation:1685332', 'zip_code': ''}]"
15,"[{'type': 'source', 'value': '87741900'}, {'type': 'uic', 'value': '87741900'}]",Martigny-les-Bains Collège,[],"{'lat': '48.105008', 'lon': '5.826192'}",Martigny-les-Bains Collège (Martigny-les-Bains),Europe/Paris,stop_area:SNCF:87741900,48.105008,5.826192,"[{'insee': '88289', 'name': 'Martigny-les-Bains', 'level': 8, 'coord': {'lat': '48.1063', 'lon': '5.824'}, 'label': 'Martigny-les-Bains (88320)', 'id': 'admin:fr:88289', 'zip_code': '88320'}]"
16,"[{'type': 'source', 'value': '87144295'}, {'type': 'uic', 'value': '87144295'}]",Martigny-les-Bains Gare,[],"{'lat': '48.108552', 'lon': '5.825703'}",Martigny-les-Bains Gare (Martigny-les-Bains),Europe/Paris,stop_area:SNCF:87144295,48.108552,5.825703,"[{'insee': '88289', 'name': 'Martigny-les-Bains', 'level': 8, 'coord': {'lat': '48.1063', 'lon': '5.824'}, 'label': 'Martigny-les-Bains (88320)', 'id': 'admin:fr:88289', 'zip_code': '88320'}]"
17,"[{'type': 'source', 'value': '87700989'}, {'type': 'uic', 'value': '87700989'}]",Martigny-les-Bains Thiébaut,[],"{'lat': '48.104445', 'lon': '5.823891'}",Martigny-les-Bains Thiébaut (Martigny-les-Bains),Europe/Paris,stop_area:SNCF:87700989,48.104445,5.823891,"[{'insee': '88289', 'name': 'Martigny-les-Bains', 'level': 8, 'coord': {'lat': '48.1063', 'lon': '5.824'}, 'label': 'Martigny-les-Bains (88320)', 'id': 'admin:fr:88289', 'zip_code': '88320'}]"
18,"[{'type': 'source', 'value': '87117440'}, {'type': 'uic', 'value': '87117440'}]",Martigny-Les-Gerbonvaux Centre,[],"{'lat': '48.444816', 'lon': '5.792737'}",Martigny-Les-Gerbonvaux Centre (Martigny-les-Gerbonvaux),Europe/Paris,stop_area:SNCF:87117440,48.444816,5.792737,"[{'insee': '88290', 'name': 'Martigny-les-Gerbonvaux', 'level': 8, 'coord': {'lat': '48.4458', 'lon': '5.7948'}, 'label': 'Martigny-les-Gerbonvaux (88300)', 'id': 'admin:fr:88290', 'zip_code': '88300'}]"
19,"[{'type': 'source', 'value': '87753509'}, {'type': 'uic', 'value': '87753509'}]",Martigues,[],"{'lat': '43.392914', 'lon': '5.025762'}",Martigues (Martigues),Europe/Paris,stop_area:SNCF:87753509,43.392914,5.025762,"[{'insee': '13056', 'name': 'Martigues', 'level': 8, 'coord': {'lat': '43.4057279', 'lon': '5.0548176'}, 'label': 'Martigues (13500)', 'id': 'admin:fr:13056', 'zip_code': '13500'}]"
20,"[{'type': 'source', 'value': '87611087'}, {'type': 'uic', 'value': '87611087'}]",Martres-Tolosane,[],"{'lat': '43.196254', 'lon': '1.016416'}",Martres-Tolosane (Martres-Tolosane),Europe/Paris,stop_area:SNCF:87611087,43.196254,1.016416,"[{'insee': '31324', 'name': 'Martres-Tolosane', 'level': 8, 'coord': {'lat': '43.1979551', 'lon': '1.0102826'}, 'label': 'Martres-Tolosane (31220)', 'id': 'admin:fr:31324', 'zip_code': '31220'}]"
21,"[{'type': 'source', 'value': '87661124'}, {'type': 'uic', 'value': '87661124'}]",Martres-Tolosane Pyrénées,[],"{'lat': '43.198837', 'lon': '1.009854'}",Martres-Tolosane Pyrénées (Martres-Tolosane),Europe/Paris,stop_area:SNCF:87661124,43.198837,1.009854,"[{'insee': '31324', 'name': 'Martres-Tolosane', 'level': 8, 'coord': {'lat': '43.1979551', 'lon': '1.0102826'}, 'label': 'Martres-Tolosane (31220)', 'id': 'admin:fr:31324', 'zip_code': '31220'}]"
22,"[{'type': 'source', 'value': '87783282'}, {'type': 'uic', 'value': '87783282'}]",Marvejols,[],"{'lat': '44.544675', 'lon': '3.281119'}",Marvejols (Marvejols),Europe/Paris,stop_area:SNCF:87783282,44.544675,3.281119,"[{'insee': '48092', 'name': 'Marvejols', 'level': 8, 'coord': {'lat': '44.5532621', 'lon': '3.2901135'}, 'label': 'Marvejols (48100)', 'id': 'admin:fr:48092', 'zip_code': '48100'}]"
23,"[{'type': 'source', 'value': '87640631'}, {'type': 'uic', 'value': '87640631'}]",Marvejols Place du Chayla,[],"{'lat': '44.554383', 'lon': '3.294066'}",Marvejols Place du Chayla (Marvejols),Europe/Paris,stop_area:SNCF:87640631,44.554383,3.294066,"[{'insee': '48092', 'name': 'Marvejols', 'level': 8, 'coord': {'lat': '44.5532621', 'lon': '3.2901135'}, 'label': 'Marvejols (48100)', 'id': 'admin:fr:48092', 'zip_code': '48100'}]"
24,"[{'type': 'source', 'value': '87986661'}, {'type': 'uic', 'value': '87986661'}]",Masséna,[],"{'lat': '48.821439', 'lon': '2.369665'}",Masséna (Paris),Europe/Paris,stop_area:SNCF:87986661,48.821439,2.369665,"[{'insee': '75056', 'name': 'Paris', 'level': 8, 'coord': {'lat': '48.8566969', 'lon': '2.3514616'}, 'label': 'Paris (75000-75116)', 'id': 'admin:fr:75056', 'zip_code': '75000;75116'}]"
0,"[{'type': 'source', 'value': '87471227'}, {'type': 'uic', 'value': '87471227'}]",Massérac,[],"{'lat': '47.674599', 'lon': '-1.91437'}",Massérac (Massérac),Europe/Paris,stop_area:SNCF:87471227,47.674599,-1.91437,"[{'insee': '44092', 'name': 'Massérac', 'level': 8, 'coord': {'lat': '47.6726464', 'lon': '-1.9142917'}, 'label': 'Massérac (44290)', 'id': 'admin:fr:44092', 'zip_code': '44290'}]"
1,"[{'type': 'source', 'value': '87594820'}, {'type': 'uic', 'value': '87594820'}]",Masseret,[],"{'lat': '45.536148', 'lon': '1.541415'}",Masseret (Masseret),Europe/Paris,stop_area:SNCF:87594820,45.536148,1.541415,"[{'insee': '19129', 'name': 'Masseret', 'level': 8, 'coord': {'lat': '45.5408324', 'lon': '1.5209923'}, 'label': 'Masseret (19510)', 'id': 'admin:fr:19129', 'zip_code': '19510'}]"
2,"[{'type': 'source', 'value': '87734871'}, {'type': 'uic', 'value': '87734871'}]",Massiac - Blesle,[],"{'lat': '45.253745', 'lon': '3.196574'}",Massiac - Blesle (Massiac),Europe/Paris,stop_area:SNCF:87734871,45.253745,3.196574,"[{'insee': '15119', 'name': 'Massiac', 'level': 8, 'coord': {'lat': '45.2513583', 'lon': '3.1990713'}, 'label': 'Massiac (15500)', 'id': 'admin:fr:15119', 'zip_code': '15500'}]"
3,"[{'type': 'secondary_id', 'value': 'SNCF:87758789'}, {'type': 'source', 'value': '87383281'}, {'type': 'source', 'value': '87758789'}, {'type': 'uic', 'value': '87383281'}, {'type': 'uic', 'value': '87758789'}]",Massy - Verrières,[],"{'lat': '48.734925', 'lon': '2.273368'}",Massy - Verrières (Massy),Europe/Paris,stop_area:SNCF:87383281,48.734925,2.273368,"[{'insee': '91377', 'name': 'Massy', 'level': 8, 'coord': {'lat': '48.730158', 'lon': '2.2766735'}, 'label': 'Massy (91300)', 'id': 'admin:fr:91377', 'zip_code': '91300'}]"
4,"[{'type': 'source', 'value': '87393702'}, {'type': 'uic', 'value': '87393702'}]",Massy TGV,[],"{'lat': '48.725758', 'lon': '2.261254'}",Massy TGV (Massy),Europe/Paris,stop_area:SNCF:87393702,48.725758,2.261254,"[{'insee': '91377', 'name': 'Massy', 'level': 8, 'coord': {'lat': '48.730158', 'lon': '2.2766735'}, 'label': 'Massy (91300)', 'id': 'admin:fr:91377', 'zip_code': '91300'}]"
5,"[{'type': 'secondary_id', 'value': 'SNCF:87758797'}, {'type': 'source', 'value': '87393579'}, {'type': 'source', 'value': '87758797'}, {'type': 'uic', 'value': '87393579'}, {'type': 'uic', 'value': '87758797'}]",Massy-Palaiseau,[],"{'lat': '48.726421', 'lon': '2.257528'}",Massy-Palaiseau (Massy),Europe/Paris,stop_area:SNCF:87393579,48.726421,2.257528,"[{'insee': '91377', 'name': 'Massy', 'level': 8, 'coord': {'lat': '48.730158', 'lon': '2.2766735'}, 'label': 'Massy (91300)', 'id': 'admin:fr:91377', 'zip_code': '91300'}]"
6,"[{'type': 'source', 'value': '87700955'}, {'type': 'uic', 'value': '87700955'}]",Mattaincourt la Poste,[],"{'lat': '48.278999', 'lon': '6.133343'}",Mattaincourt la Poste (Mattaincourt),Europe/Paris,stop_area:SNCF:87700955,48.278999,6.133343,"[{'insee': '88292', 'name': 'Mattaincourt', 'level': 8, 'coord': {'lat': '48.2799', 'lon': '6.1339'}, 'label': 'Mattaincourt (88500)', 'id': 'admin:fr:88292', 'zip_code': '88500'}]"
7,"[{'type': 'source', 'value': '87214130'}, {'type': 'uic', 'value': '87214130'}]",Matzenheim,[],"{'lat': '48.398722', 'lon': '7.619595'}",Matzenheim (Matzenheim),Europe/Paris,stop_area:SNCF:87214130,48.398722,7.619595,"[{'insee': '67285', 'name': 'Matzenheim', 'level': 8, 'coord': {'lat': '48.3950138', 'lon': '7.6239502'}, 'label': 'Matzenheim (67150)', 'id': 'admin:fr:67285', 'zip_code': '67150'}]"
8,"[{'type': 'source', 'value': '87295006'}, {'type': 'uic', 'value': '87295006'}]",Maubeuge,[],"{'lat': '50.272952', 'lon': '3.966765'}",Maubeuge (Maubeuge),Europe/Paris,stop_area:SNCF:87295006,50.272952,3.966765,"[{'insee': '59392', 'name': 'Maubeuge', 'level': 8, 'coord': {'lat': '50.27964', 'lon': '3.9674154'}, 'label': 'Maubeuge (59600)', 'id': 'admin:fr:59392', 'zip_code': '59600'}]"
9,"[{'type': 'source', 'value': '87381723'}, {'type': 'uic', 'value': '87381723'}]",Maule,[],"{'lat': '48.909122', 'lon': '1.856998'}",Maule (Maule),Europe/Paris,stop_area:SNCF:87381723,48.909122,1.856998,"[{'insee': '78380', 'name': 'Maule', 'level': 8, 'coord': {'lat': '48.9079595', 'lon': '1.8505364'}, 'label': 'Maule (78580)', 'id': 'admin:fr:78380', 'zip_code': '78580'}]"
10,"[{'type': 'source', 'value': '87381483'}, {'type': 'uic', 'value': '87381483'}]",Maurecourt,[],"{'lat': '48.987126', 'lon': '2.059676'}",Maurecourt (Andrésy),Europe/Paris,stop_area:SNCF:87381483,48.987126,2.059676,"[{'insee': '78015', 'name': 'Andrésy', 'level': 8, 'coord': {'lat': '48.9821445', 'lon': '2.0610573'}, 'label': 'Andrésy (78570)', 'id': 'admin:fr:78015', 'zip_code': '78570'}]"
11,"[{'type': 'source', 'value': '87645267'}, {'type': 'uic', 'value': '87645267'}]",Mauriac,[],"{'lat': '45.221666', 'lon': '2.34469'}",Mauriac (Mauriac),Europe/Paris,stop_area:SNCF:87645267,45.221666,2.34469,"[{'insee': '15120', 'name': 'Mauriac', 'level': 8, 'coord': {'lat': '45.2178285', 'lon': '2.331882'}, 'label': 'Mauriac (15200)', 'id': 'admin:fr:15120', 'zip_code': '15200'}]"
12,"[{'type': 'source', 'value': '87395947'}, {'type': 'uic', 'value': '87395947'}]",Mauriac Lycée Cortat,[],"{'lat': '45.213395', 'lon': '2.341249'}",Mauriac Lycée Cortat (Mauriac),Europe/Paris,stop_area:SNCF:87395947,45.213395,2.341249,"[{'insee': '15120', 'name': 'Mauriac', 'level': 8, 'coord': {'lat': '45.2178285', 'lon': '2.331882'}, 'label': 'Mauriac (15200)', 'id': 'admin:fr:15120', 'zip_code': '15200'}]"
13,"[{'type': 'source', 'value': '87704270'}, {'type': 'uic', 'value': '87704270'}]",Maurice-Audin-T4,[],"{'lat': '48.908439', 'lon': '2.53919'}",Maurice-Audin-T4 (Clichy-sous-Bois),Europe/Paris,stop_area:SNCF:87704270,48.908439,2.53919,"[{'insee': '93014', 'name': 'Clichy-sous-Bois', 'level': 8, 'coord': {'lat': '48.910939', 'lon': '2.5460722'}, 'label': 'Clichy-sous-Bois (93390)', 'id': 'admin:fr:93014', 'zip_code': '93390'}]"
14,"[{'type': 'source', 'value': '87345546'}, {'type': 'uic', 'value': '87345546'}]",Maurois,[],"{'lat': '50.068059', 'lon': '3.455903'}",Maurois (Honnechy),Europe/Paris,stop_area:SNCF:87345546,50.068059,3.455903,"[{'insee': '59311', 'name': 'Honnechy', 'level': 8, 'coord': {'lat': '50.0691941', 'lon': '3.4715728'}, 'label': 'Honnechy (59980)', 'id': 'admin:fr:59311', 'zip_code': '59980'}]"
15,"[{'type': 'source', 'value': '87645168'}, {'type': 'uic', 'value': '87645168'}]",Maurs,[],"{'lat': '44.706158', 'lon': '2.199653'}",Maurs (Maurs),Europe/Paris,stop_area:SNCF:87645168,44.706158,2.199653,"[{'insee': '15122', 'name': 'Maurs', 'level': 8, 'coord': {'lat': '44.7101307', 'lon': '2.198675'}, 'label': 'Maurs (15600)', 'id': 'admin:fr:15122', 'zip_code': '15600'}]"
16,"[{'type': 'source', 'value': '87417881'}, {'type': 'uic', 'value': '87417881'}]",Maussac le Poteau,[],"{'lat': '45.468338', 'lon': '2.143238'}",Maussac le Poteau (Maussac),Europe/Paris,stop_area:SNCF:87417881,45.468338,2.143238,"[{'insee': '19130', 'name': 'Maussac', 'level': 8, 'coord': {'lat': '45.4717182', 'lon': '2.1413385'}, 'label': 'Maussac (19250)', 'id': 'admin:fr:19130', 'zip_code': '19250'}]"
17,"[{'type': 'source', 'value': '87152413'}, {'type': 'uic', 'value': '87152413'}]",Maussac Place de la Poste,[],"{'lat': '45.471329', 'lon': '2.140202'}",Maussac Place de la Poste (Maussac),Europe/Paris,stop_area:SNCF:87152413,45.471329,2.140202,"[{'insee': '19130', 'name': 'Maussac', 'level': 8, 'coord': {'lat': '45.4717182', 'lon': '2.1413385'}, 'label': 'Maussac (19250)', 'id': 'admin:fr:19130', 'zip_code': '19250'}]"
18,"[{'type': 'source', 'value': '87481150'}, {'type': 'uic', 'value': '87481150'}]",Mauves-sur-Loire,[],"{'lat': '47.293026', 'lon': '-1.389301'}",Mauves-sur-Loire (Mauves-sur-Loire),Europe/Paris,stop_area:SNCF:87481150,47.293026,-1.389301,"[{'insee': '44094', 'name': 'Mauves-sur-Loire', 'level': 8, 'coord': {'lat': '47.2954249', 'lon': '-1.393575'}, 'label': 'Mauves-sur-Loire (44470)', 'id': 'admin:fr:44094', 'zip_code': '44470'}]"
19,"[{'type': 'source', 'value': '87677948'}, {'type': 'uic', 'value': '87677948'}]",Mauvezin,[],"{'lat': '43.730606', 'lon': '0.878386'}",Mauvezin (Mauvezin),Europe/Paris,stop_area:SNCF:87677948,43.730606,0.878386,"[{'insee': '32249', 'name': 'Mauvezin', 'level': 8, 'coord': {'lat': '43.730545', 'lon': '0.877989'}, 'label': 'Mauvezin (32120)', 'id': 'admin:fr:32249', 'zip_code': '32120'}]"
20,"[{'type': 'source', 'value': '87584466'}, {'type': 'uic', 'value': '87584466'}]",Mauzac,[],"{'lat': '44.855811', 'lon': '0.789732'}",Mauzac (Mauzac-et-Grand-Castang),Europe/Paris,stop_area:SNCF:87584466,44.855811,0.789732,"[{'insee': '24260', 'name': 'Mauzac-et-Grand-Castang', 'level': 8, 'coord': {'lat': '44.8638555', 'lon': '0.7969913'}, 'label': 'Mauzac-et-Grand-Castang (24150)', 'id': 'admin:fr:24260', 'zip_code': '24150'}]"
21,"[{'type': 'source', 'value': '87485250'}, {'type': 'uic', 'value': '87485250'}]",Mauzé,[],"{'lat': '46.199672', 'lon': '-0.673639'}",Mauzé (Mauzé-sur-le-Mignon),Europe/Paris,stop_area:SNCF:87485250,46.199672,-0.673639,"[{'insee': '79170', 'name': 'Mauzé-sur-le-Mignon', 'level': 8, 'coord': {'lat': '46.1957534', 'lon': '-0.6709409'}, 'label': 'Mauzé-sur-le-Mignon (79210)', 'id': 'admin:fr:79170', 'zip_code': '79210'}]"
22,"[{'type': 'source', 'value': '80646133'}, {'type': 'uic', 'value': '80646133'}]",Maximiliansau Im Ruesten,[],"{'lat': '49.035', 'lon': '8.2796'}",Maximiliansau Im Ruesten (Wörth am Rhein),Europe/Paris,stop_area:SNCF:80646133,49.035,8.2796,"[{'insee': '', 'name': 'Wörth am Rhein', 'level': 8, 'coord': {'lat': '49.0339521355477', 'lon': '8.18870153097628'}, 'label': 'Wörth am Rhein', 'id': 'admin:osm:relation:904764', 'zip_code': ''}]"
23,"[{'type': 'source', 'value': '87146233'}, {'type': 'uic', 'value': '87146233'}]",Maxonchamp Route de Maxonchamp,[],"{'lat': '47.945675', 'lon': '6.635396'}",Maxonchamp Route de Maxonchamp (Rupt-sur-Moselle),Europe/Paris,stop_area:SNCF:87146233,47.945675,6.635396,"[{'insee': '88408', 'name': 'Rupt-sur-Moselle', 'level': 8, 'coord': {'lat': '47.9265795', 'lon': '6.6611521'}, 'label': 'Rupt-sur-Moselle (88360)', 'id': 'admin:fr:88408', 'zip_code': '88360'}]"
