,id,int_id,airport_int_id,active,code,icao,name,slug,slug_en,alternative_names,rank,global_rank_dst,dst_popularity_score,timezone,city,location,alternative_departure_points,tags,providers,special,tourist_region,car_rentals,new_ground,routing_priority,type,lat,lon
467,RJK,520,520,True,RJK,LDRI,Rijeka,rijeka-rijeka-croatia,rijeka-rijeka-croatia,[],888,359,29961.0,Europe/Zagreb,"{'id': 'rijeka_hr', 'name': 'Rijeka', 'code': 'RJK', 'slug': 'rijeka-croatia', 'nearby_country': None, 'country': {'id': 'HR', 'name': 'Croatia', 'slug': 'croatia', 'code': 'HR'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 45.216944, 'lon': 14.570278}","[{'id': 'HR-SMRI-BUSS', 'distance': 10.87, 'duration': 1257.1}, {'id': 'HR-KRAL-BUSS', 'distance': 12.04, 'duration': 1374.2}, {'id': 'PUY', 'distance': 135.26, 'duration': 7140.2}, {'id': 'HR-NJIV-BUSS', 'distance': 13.62, 'duration': 1435.8}, {'id': 'TRS', 'distance': 139.53, 'duration': 8599.4}, {'id': 'HR-JADR-JADR', 'distance': 14.18, 'duration': 1491.7}, {'id': 'HR-BAKA-BUS1', 'distance': 14.21, 'duration': 1516.8}, {'id': 'HR-NJIV-KIJA', 'distance': 14.73, 'duration': 1476.6}, {'id': 'LJU', 'distance': 163.4, 'duration': 8996.8}, {'id': 'ZAG', 'distance': 170.0, 'duration': 8270.7}, {'id': 'HR-MALI-SVET', 'distance': 17.18, 'duration': 1639.9}, {'id': 'HR-MALI-BUS0', 'distance': 18.7, 'duration': 1796}, {'id': 'HR-BOGO-BUSS', 'distance': 18.99, 'duration': 1819.9}, {'id': 'HR-BAKA-BUS0', 'distance': 19.73, 'duration': 1862.5}, {'id': 'HR-DRAM-BUSS', 'distance': 19.9, 'duration': 1871.1}, {'id': 'HR-MALI-SVE0', 'distance': 20.57, 'duration': 1973.9}, {'id': 'KLU', 'distance': 224.61, 'duration': 11905}, {'id': 'HR-CRIK-BUSS', 'distance': 22.98, 'duration': 2173.7}, {'id': 'TSF', 'distance': 245.34, 'duration': 12662.1}, {'id': 'VCE', 'distance': 247.86, 'duration': 12388}, {'id': 'HR-BAJC-BUSS', 'distance': 25.14, 'duration': 2082.5}, {'id': 'HR-SELC-BUSS', 'distance': 25.8, 'duration': 2258.9}, {'id': 'HR-SKRB-SKRB', 'distance': 29.09, 'duration': 2309.3}, {'id': 'HR-RIJE-RIJE', 'distance': 29.57, 'duration': 2377.5}, {'id': 'HR-FUZI-BUSS', 'distance': 30.14, 'duration': 2670.1}, {'id': 'HR-KRKK-BUSS', 'distance': 30.39, 'duration': 2476.7}, {'id': 'HR-KORN-DUNA', 'distance': 32.51, 'duration': 2474.7}, {'id': 'HR-NOVI-BUS0', 'distance': 32.66, 'duration': 2752.5}, {'id': 'HR-POVI-BUSS', 'distance': 35.46, 'duration': 3007.8}, {'id': 'HR-PUNA-BUSS', 'distance': 36.73, 'duration': 2795.4}, {'id': 'HR-MERA-BUSS', 'distance': 38.76, 'duration': 3955.5}, {'id': 'HR-KLEN-BUSS', 'distance': 39.16, 'duration': 3316.5}, {'id': 'HR-DRAG-BUSS', 'distance': 43.32, 'duration': 3076}, {'id': 'HR-OPAT-BUSS', 'distance': 44.05, 'duration': 3250.5}, {'id': 'HR-JURA-BUSS', 'distance': 45.67, 'duration': 3206}, {'id': 'HR-DELN-BUSS', 'distance': 46.67, 'duration': 3082.6}, {'id': 'HR-ICIC-BUSS', 'distance': 46.84, 'duration': 3466.8}, {'id': 'HR-BASK-BUS0', 'distance': 47.71, 'duration': 3341.9}, {'id': 'HR-LOVR-BUSS', 'distance': 49.58, 'duration': 3710.2}, {'id': 'HR-OMIS-BUSS', 'distance': 7.63, 'duration': 1068.9}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'family fun', 'month_to': -1, 'month_from': -1}, {'tag': 'beach', 'month_to': -1, 'month_from': -1}]","[1175, 1277, 1282, 1283]","[{'id': 'postojna-cave_poi', 'name': 'Postojna Cave', 'slug': 'postojna-cave'}, {'id': 'lake-bled-slovenia_poi', 'name': 'Lake Bled, Slovenia', 'slug': 'lake-bled'}, {'id': 'plitvice-lakes-national-park-croatia_poi', 'name': 'Plitvice Lakes National Park, Croatia', 'slug': 'plitvice-lakes-national-park'}]","[{'id': 'primorsko-goranska-zupanija_poi', 'name': 'Primorsko-Goranska županija', 'slug': 'primorsko-goranska-zupanija'}, {'id': 'kvarner_poi', 'name': 'Kvarner', 'slug': 'kvarner'}]","[{'provider_id': 1175, 'providers_locations': ['62467']}]",False,0,airport,45.216944,14.570278
468,RZV,21684,244,True,RZV,LTFO,Rize–Artvin Airport,rize-artvin-airport-rize-turkey,rize-artvin-airport-rize-turkey,[],1137,455,19478.0,Europe/Istanbul,"{'id': 'rize_tr', 'name': 'Rize', 'code': None, 'slug': 'rize-turkey', 'nearby_country': None, 'country': {'id': 'TR', 'name': 'Turkey', 'slug': 'turkey', 'code': 'TR'}, 'region': {'id': 'western-asia', 'name': 'Western Asia', 'slug': 'western-asia'}, 'subdivision': None, 'continent': {'id': 'asia', 'name': 'Asia', 'slug': 'asia', 'code': 'AS'}, 'autonomous_territory': None}","{'lat': 41.169167, 'lon': 40.828889}","[{'id': 'TZX', 'distance': 103.52, 'duration': 4471}, {'id': 'TR-TRAB-TRAB', 'distance': 107.08, 'duration': 4708}, {'id': 'TR-ARDE-BUSS', 'distance': 16.56, 'duration': 802}, {'id': 'TR-EYNE-BUSS', 'distance': 167.81, 'duration': 7178}, {'id': 'KUT', 'distance': 221.32, 'duration': 12099}, {'id': 'ERZ', 'distance': 283.35, 'duration': 13728}, {'id': 'TR-ERZU-ERZU', 'distance': 286.27, 'duration': 13651}, {'id': 'TR-RIZE-BUSS', 'distance': 33.21, 'duration': 1554}, {'id': 'TR-OFFF-BUSS', 'distance': 57.15, 'duration': 2494}, {'id': 'TR-HOPA-BUSS', 'distance': 57.69, 'duration': 2553}, {'id': 'TR-ARAK-ARAK', 'distance': 78.18, 'duration': 3478}, {'id': 'BUS', 'distance': 90.66, 'duration': 4644}, {'id': 'GE-BATU-BATU', 'distance': 97.19, 'duration': 4958}]",[],[],[],"[{'id': 'black-sea-region_poi', 'name': 'Black Sea Region', 'slug': 'black-sea-region'}]",[],False,0,airport,41.169167,40.828889
469,RDZ,8585,8585,True,RDZ,LFCR,Rodez–Aveyron,rodez-aveyron-rodez-france,rodez-aveyron-rodez-france,"['Rodez–Marcillac', 'Aéroport de Rodez-Aveyron']",2048,552,3696.0,Europe/Paris,"{'id': 'rodez_fr', 'name': 'Rodez', 'code': 'RDZ', 'slug': 'rodez-france', 'nearby_country': None, 'country': {'id': 'FR', 'name': 'France', 'slug': 'france', 'code': 'FR'}, 'region': {'id': 'western-europe', 'name': 'Western Europe', 'slug': 'western-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 44.4075, 'lon': 2.483333}","[{'id': 'DCM', 'distance': 130.39, 'duration': 7034.7}, {'id': 'BVE', 'distance': 147.84, 'duration': 7814.4}, {'id': 'TLS', 'distance': 164.75, 'duration': 7534.1}, {'id': 'MPL', 'distance': 188.15, 'duration': 9021.1}, {'id': 'BZR', 'distance': 194.64, 'duration': 8917.4}, {'id': 'EGC', 'distance': 204.89, 'duration': 12420.9}, {'id': 'FNI', 'distance': 239.37, 'duration': 10951.2}, {'id': 'CCF', 'distance': 245.97, 'duration': 10377.1}, {'id': 'AUR', 'distance': 82.2, 'duration': 4976}]","[{'tag': 'family fun', 'month_to': -1, 'month_from': -1}, {'tag': 'nightlife', 'month_to': -1, 'month_from': -1}]",[1175],"[{'id': 'lascaux-caves-france_poi', 'name': 'Lascaux Caves, France', 'slug': 'lascaux-caves'}]","[{'id': 'midi-pyrenees_poi', 'name': 'Midi-Pyrénées', 'slug': 'midi-pyrenees'}, {'id': 'south-of-france_poi', 'name': 'South of France', 'slug': 'south-of-france'}]","[{'provider_id': 1175, 'providers_locations': ['394166']}]",False,0,airport,44.4075,2.483333
470,RNB,9622,9622,True,RNB,ESDF,Ronneby,ronneby-ronneby-sweden,ronneby-ronneby-sweden,[],1089,695,3248.0,Europe/Stockholm,"{'id': 'ronneby_se', 'name': 'Ronneby', 'code': 'RNB', 'slug': 'ronneby-sweden', 'nearby_country': None, 'country': {'id': 'SE', 'name': 'Sweden', 'slug': 'sweden', 'code': 'SE'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 56.266667, 'lon': 15.265}","[{'id': 'KID', 'distance': 102.8, 'duration': 4743.8}, {'id': 'KLR', 'distance': 113.77, 'duration': 5894}, {'id': 'MMX', 'distance': 192.34, 'duration': 9633.8}, {'id': 'AGH', 'distance': 196.22, 'duration': 9652.5}, {'id': 'HAD', 'distance': 219.19, 'duration': 10812.4}, {'id': 'CPH', 'distance': 220.08, 'duration': 10094.6}, {'id': 'RNN', 'distance': 248.95, 'duration': 14268.7}, {'id': 'SE-BERG-BERG', 'distance': 32.4, 'duration': 1791.9}, {'id': 'SE-KARL-TRAI', 'distance': 33.38, 'duration': 1760.5}, {'id': 'XWK', 'distance': 34.58, 'duration': 1920.5}, {'id': 'XXY', 'distance': 8.83, 'duration': 646.1}, {'id': 'VXO', 'distance': 90.01, 'duration': 5096.2}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}]",[1175],"[{'id': 'foteviken-viking_poi', 'name': 'Foteviken Viking', 'slug': 'foteviken-viking'}, {'id': 'amager_poi', 'name': 'Amager', 'slug': 'amager'}]",[],"[{'provider_id': 1175, 'providers_locations': ['2030353']}]",False,0,airport,56.266667,15.265
471,RRS,6210,6210,True,RRS,ENRO,Røros,roros-roros-norway,roros-roros-norway,['Røros lufthavn'],2048,824,2366.0,Europe/Oslo,"{'id': 'roros_no', 'name': 'Røros', 'code': 'RRS', 'slug': 'roros-norway', 'nearby_country': None, 'country': {'id': 'NO', 'name': 'Norway', 'slug': 'norway', 'code': 'NO'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 62.578889, 'lon': 11.344722}","[{'id': 'TRD', 'distance': 167.97, 'duration': 10759.3}, {'id': 'EVG', 'distance': 219.34, 'duration': 12563.2}, {'id': 'SCR', 'distance': 226.93, 'duration': 13454.7}, {'id': 'OLA', 'distance': 233.46, 'duration': 15709.6}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'activities', 'month_to': -1, 'month_from': -1}]",[1175],[],[],"[{'provider_id': 1175, 'providers_locations': ['1495361', '3724316']}]",False,0,airport,62.578889,11.344722
472,RVK,5553,5553,True,RVK,ENRM,"Rørvik Airport, Ryum",rorvik-airport-rorvik-norway,rorvik-airport-rorvik-norway,"['Rørvik lufthavn, Ryum']",2048,839,2459.0,Europe/Oslo,"{'id': 'rorvik_no', 'name': 'Rørvik', 'code': 'RVK', 'slug': 'rorvik-norway', 'nearby_country': None, 'country': {'id': 'NO', 'name': 'Norway', 'slug': 'norway', 'code': 'NO'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 64.834167, 'lon': 11.135556}","[{'id': 'BNN', 'distance': 147.93, 'duration': 12658.2}, {'id': 'OSY', 'distance': 94.41, 'duration': 7441.9}]",[],[],[],[],[],False,0,airport,64.834167,11.135556
473,TJM,106,106,True,TJM,USTR,Roshchino International,roshchino-international-tyumen-russia,roshchino-international-tyumen-russia,['Рощино'],2048,473,5159.0,Asia/Yekaterinburg,"{'id': 'tyumen_ur_ru', 'name': 'Tyumen', 'code': 'TJM', 'slug': 'tyumen-russia', 'nearby_country': None, 'country': {'id': 'RU', 'name': 'Russia', 'slug': 'russia', 'code': 'RU'}, 'region': {'id': 'central-asia', 'name': 'Central Asia', 'slug': 'central-asia'}, 'subdivision': {'id': 'UR_RU', 'name': 'Ural Federal District', 'slug': 'ural-federal-district-russia', 'code': 'UR'}, 'continent': {'id': 'asia', 'name': 'Asia', 'slug': 'asia', 'code': 'AS'}, 'autonomous_territory': None}","{'lat': 57.189444, 'lon': 65.324167}",[],"[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'sports', 'month_to': -1, 'month_from': -1}]",[],[],[],[],False,0,airport,57.189444,65.324167
474,RKE,5678,5678,True,RKE,EKRK,Roskilde,roskilde-copenhagen-denmark,roskilde-copenhagen-denmark,[],2048,702,5202.0,Europe/Copenhagen,"{'id': 'copenhagen_dk', 'name': 'Copenhagen', 'code': 'CPH', 'slug': 'copenhagen-denmark', 'nearby_country': None, 'country': {'id': 'DK', 'name': 'Denmark', 'slug': 'denmark', 'code': 'DK'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 55.585833, 'lon': 12.131667}","[{'id': 'MMX', 'distance': 102.55, 'duration': 5456.3}, {'id': 'XYQ', 'distance': 117.53, 'duration': 7120.2}, {'id': 'AGH', 'distance': 120.9, 'duration': 7116.5}, {'id': 'ZIM', 'distance': 143.38, 'duration': 6059.4}, {'id': 'AAR', 'distance': 154.53, 'duration': 8777.4}, {'id': 'ZID', 'distance': 157.13, 'duration': 8771}, {'id': 'KID', 'distance': 158.17, 'duration': 7298.8}, {'id': 'HAD', 'distance': 169.44, 'duration': 9003.1}, {'id': 'ZBJ', 'distance': 192.21, 'duration': 7797.7}, {'id': 'XYM', 'distance': 204.84, 'duration': 10092.3}, {'id': 'ZBT', 'distance': 207.47, 'duration': 8364.6}, {'id': 'XVX', 'distance': 212.8, 'duration': 8616.9}, {'id': 'ZIL', 'distance': 239.54, 'duration': 9626}, {'id': 'BLL', 'distance': 241.63, 'duration': 10219.2}, {'id': 'EBJ', 'distance': 263.86, 'duration': 10230.4}, {'id': 'ZBB', 'distance': 273.54, 'duration': 10765}, {'id': 'CPH', 'distance': 39.47, 'duration': 2397.6}, {'id': 'ZGH', 'distance': 40.17, 'duration': 2192.7}, {'id': 'XFR', 'distance': 63.02, 'duration': 3087.2}, {'id': 'XFP', 'distance': 69.19, 'duration': 3782.7}, {'id': 'XYH', 'distance': 84.93, 'duration': 5189.3}, {'id': 'XGC', 'distance': 90.26, 'duration': 4466.3}]",[],"[1175, 1329]",[],[],"[{'provider_id': 1175, 'providers_locations': ['1970538']}]",False,0,airport,55.585833,12.131667
475,RET,3832,3832,True,RET,ENRS,Røst,rost-rost-norway,rost-rost-norway,['Røst lufthavn'],2048,985,575.0,Europe/Oslo,"{'id': 'rost_no', 'name': 'Røst', 'code': 'RET', 'slug': 'rost-norway', 'nearby_country': None, 'country': {'id': 'NO', 'name': 'Norway', 'slug': 'norway', 'code': 'NO'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 67.5275, 'lon': 12.103056}","[{'id': 'BOO', 'distance': 118.55, 'duration': 14786.5}, {'id': 'LKN', 'distance': 142.77, 'duration': 16902.3}, {'id': 'SVJ', 'distance': 210.94, 'duration': 21230.4}]","[{'tag': 'activities', 'month_to': -1, 'month_from': -1}]",[1277],[],[],[],False,0,airport,67.5275,12.103056
476,RLG,141,141,True,RLG,ETNL,Rostock–Laage,rostock-laage-rostock-germany,rostock-laage-rostock-germany,['Flughafen Rostock-Laage'],1499,515,6987.0,Europe/Berlin,"{'id': 'rostock_de', 'name': 'Rostock', 'code': 'RLG', 'slug': 'rostock-germany', 'nearby_country': None, 'country': {'id': 'DE', 'name': 'Germany', 'slug': 'germany', 'code': 'DE'}, 'region': {'id': 'central-europe', 'name': 'Central Europe', 'slug': 'central-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 53.918056, 'lon': 12.278333}","[{'id': 'LBC', 'distance': 136.0, 'duration': 5363.3}, {'id': 'HDF', 'distance': 174.93, 'duration': 7905.3}, {'id': 'TXL', 'distance': 195.43, 'duration': 7859.2}, {'id': 'HAM', 'distance': 211.35, 'duration': 8810.4}, {'id': 'BER', 'distance': 229.24, 'duration': 9710.5}, {'id': 'CPH', 'distance': 243.12, 'duration': 15400.8}, {'id': 'DE-WARN-WAR1', 'distance': 45.22, 'duration': 2274}, {'id': 'DE-WARN-WAR0', 'distance': 47.2, 'duration': 2481.2}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'activities', 'month_to': -1, 'month_from': -1}]",[1175],"[{'id': 'amager_poi', 'name': 'Amager', 'slug': 'amager'}, {'id': 'reichstag-building_poi', 'name': 'Reichstag Building', 'slug': 'reichstag-building'}, {'id': 'berlin-wall_poi', 'name': 'Berlin Wall', 'slug': 'berlin-wall'}, {'id': 'brandenburg-gate-berlin_poi', 'name': 'Brandenburg Gate, Berlin', 'slug': 'brandenburg-gate'}]","[{'id': 'baltic-sea-mecklenburg-vorpommern_poi', 'name': 'Baltic Sea (Mecklenburg-Vorpommern)', 'slug': 'baltic-sea-mecklenburg-vorpommern-'}, {'id': 'baltic-sea_poi', 'name': 'Baltic Sea', 'slug': 'baltic-sea'}, {'id': 'mecklenburg-pomerania_poi', 'name': 'Mecklenburg-Pomerania', 'slug': 'mecklenburg-pomerania'}]","[{'provider_id': 1175, 'providers_locations': ['2082531']}]",False,0,airport,53.918056,12.278333
477,RTM,5878,5878,True,RTM,EHRD,Rotterdam The Hague,rotterdam-the-hague-rotterdam-netherlands,rotterdam-the-hague-rotterdam-netherlands,[],395,143,167229.0,Europe/Amsterdam,"{'id': 'rotterdam_nl', 'name': 'Rotterdam', 'code': 'RTM', 'slug': 'rotterdam-netherlands', 'nearby_country': None, 'country': {'id': 'NL', 'name': 'Netherlands', 'slug': 'netherlands', 'code': 'NL'}, 'region': {'id': 'western-europe', 'name': 'Western Europe', 'slug': 'western-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 51.953056, 'lon': 4.430833}","[{'id': 'ANR', 'distance': 112.57, 'duration': 5221.9}, {'id': 'NL-ROTT-ROTT', 'distance': 11.32, 'duration': 964.6}, {'id': 'EIN', 'distance': 117.97, 'duration': 5592.6}, {'id': 'NL-ZOET-OOST', 'distance': 14.58, 'duration': 884.1}, {'id': 'BRU', 'distance': 152.06, 'duration': 6619.2}, {'id': 'NL-ZOET-TRAI', 'distance': 15.42, 'duration': 928.8}, {'id': 'NL-THEH-RIJS', 'distance': 15.68, 'duration': 858.1}, {'id': 'NRN', 'distance': 168.6, 'duration': 8571.6}, {'id': 'NL-THEH-HAGU', 'distance': 20.19, 'duration': 1084.5}, {'id': 'ZYH', 'distance': 20.26, 'duration': 1086.9}, {'id': 'CRL', 'distance': 209.26, 'duration': 8899.2}, {'id': 'MST', 'distance': 218.38, 'duration': 9245.5}, {'id': 'LGG', 'distance': 229.57, 'duration': 9607.5}, {'id': 'NL-BARE-TRAI', 'distance': 23.44, 'duration': 1335.7}, {'id': 'DUS', 'distance': 235.12, 'duration': 9847.7}, {'id': 'OST', 'distance': 236.88, 'duration': 10355.2}, {'id': 'LIL', 'distance': 245.27, 'duration': 10785.5}, {'id': 'NL-VOOR-TRAI', 'distance': 26.18, 'duration': 1566.3}, {'id': 'NL-ZWIJ-TRAI', 'distance': 29.1, 'duration': 1507.1}, {'id': 'NL-DORD-TRAI', 'distance': 31.76, 'duration': 1652.1}, {'id': 'NL-BODE-TRAI', 'distance': 31.86, 'duration': 1770.4}, {'id': 'NL-SASS-TRAI', 'distance': 39.76, 'duration': 2142.2}, {'id': 'NL-WOER-TRAI', 'distance': 41.29, 'duration': 2243.1}, {'id': 'AMS', 'distance': 54.05, 'duration': 2495.9}, {'id': 'NL-ROTT-SCHI', 'distance': 7.91, 'duration': 515.3}, {'id': 'NL-ROTT-ZALM', 'distance': 8.69, 'duration': 724.9}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'activities', 'month_to': -1, 'month_from': -1}]","[1148, 1175, 1277]","[{'id': 'andaz-amsterdam-prinsengracht_poi', 'name': 'Andaz Amsterdam Prinsengracht', 'slug': 'andaz-amsterdam-prinsengracht'}, {'id': 'windmill-complex-at-kinderdijk_poi', 'name': 'Windmill Complex at Kinderdijk', 'slug': 'windmill-complex-at-kinderdijk'}, {'id': 'van-gogh-museum_poi', 'name': 'Van Gogh Museum', 'slug': 'van-gogh-museum'}, {'id': 'ijsselmonde_poi', 'name': 'IJsselmonde', 'slug': 'ijsselmonde'}, {'id': 'la-grand-place-brussels_poi', 'name': 'La Grand-Place, Brussels', 'slug': 'la-grand-place'}, {'id': 'rijksmuseum_poi', 'name': 'Rijksmuseum', 'slug': 'rijksmuseum'}, {'id': 'flevopolder_poi', 'name': 'Flevopolder', 'slug': 'flevopolder'}, {'id': 'anne-frank-huis_poi', 'name': 'Anne Frank Huis', 'slug': 'anne-frank-huis'}, {'id': 'voorne-putten_poi', 'name': 'Voorne-Putten', 'slug': 'voorne-putten'}]","[{'id': 'dordrecht_poi', 'name': 'Dordrecht', 'slug': 'dordrecht'}, {'id': 'zuid-holland_poi', 'name': 'Zuid-Holland', 'slug': 'zuid-holland'}]","[{'provider_id': 1175, 'providers_locations': ['435288', '165634']}]",False,0,airport,51.953056,4.430833
478,RVN,5554,5554,True,RVN,EFRO,Rovaniemi,rovaniemi-rovaniemi-finland,rovaniemi-rovaniemi-finland,"['Rovaniemen lentoasema', 'Rovaniemi Airport']",312,107,451416.0,Europe/Helsinki,"{'id': 'rovaniemi_fi', 'name': 'Rovaniemi', 'code': 'RVN', 'slug': 'rovaniemi-finland', 'nearby_country': None, 'country': {'id': 'FI', 'name': 'Finland', 'slug': 'finland', 'code': 'FI'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 66.564722, 'lon': 25.830278}","[{'id': 'FI-ROVA-ROVA', 'distance': 10.43, 'duration': 717.5}, {'id': 'KEM', 'distance': 123.91, 'duration': 7137.9}, {'id': 'KTT', 'distance': 164.73, 'duration': 8223.1}, {'id': 'PJA', 'distance': 178.44, 'duration': 9377}, {'id': 'KAO', 'distance': 193.89, 'duration': 11077.7}, {'id': 'OUL', 'distance': 245.71, 'duration': 13242.7}]","[{'tag': 'family fun', 'month_to': -1, 'month_from': -1}, {'tag': 'winter sport', 'month_to': -1, 'month_from': -1}]","[1175, 1277]",[],[],"[{'provider_id': 1175, 'providers_locations': ['4391516', '381286']}]",False,0,airport,66.564722,25.830278
479,RZE,5868,5868,True,RZE,EPRZ,Rzeszów–Jasionka,rzeszow-jasionka-rzeszow-poland,rzeszow-jasionka-rzeszow-poland,"['Port lotniczy Rzeszów-Jasionka', 'Jasionka']",406,195,91013.0,Europe/Warsaw,"{'id': 'rzeszow_pl', 'name': 'Rzeszów', 'code': 'RZE', 'slug': 'rzeszow-poland', 'nearby_country': None, 'country': {'id': 'PL', 'name': 'Poland', 'slug': 'poland', 'code': 'PL'}, 'region': {'id': 'central-europe', 'name': 'Central Europe', 'slug': 'central-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 50.11, 'lon': 22.018889}","[{'id': 'RZE', 'distance': 0.0, 'duration': 0}, {'id': 'PL-RZES-RZES', 'distance': 13.26, 'duration': 1550}, {'id': 'PL-RZES-RZE0', 'distance': 13.48, 'duration': 1547}, {'id': 'PL-KOLB-TRAI', 'distance': 31.72, 'duration': 2813}, {'id': 'PL-LEZA-TRAI', 'distance': 42.09, 'duration': 2941}, {'id': 'PL-PRZE-BUSS', 'distance': 45.87, 'duration': 2554}, {'id': 'PL-NOWA-TRA0', 'distance': 46.19, 'duration': 3071}, {'id': 'PL-PRZE-TRA0', 'distance': 47.34, 'duration': 2656}, {'id': 'PL-ROPC-BUSS', 'distance': 49.35, 'duration': 3096}, {'id': 'PL-NISK-TRAI', 'distance': 53.14, 'duration': 3886}, {'id': 'PL-MIEL-BUSS', 'distance': 58.48, 'duration': 4501}, {'id': 'PL-JARO-TRAI', 'distance': 59.73, 'duration': 3129}, {'id': 'PL-STAL-TRAI', 'distance': 63.23, 'duration': 4739}, {'id': 'PL-DEBI-TRAI', 'distance': 63.81, 'duration': 3180}, {'id': 'PL-KROS-TRAI', 'distance': 70.04, 'duration': 5348}, {'id': 'PL-TARN-BUS0', 'distance': 77.17, 'duration': 5740}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'family fun', 'month_to': -1, 'month_from': -1}]","[1096, 1175, 1227, 1277]","[{'id': 'wieliczka-salt-mine_poi', 'name': 'Wieliczka Salt Mine', 'slug': 'wieliczka-salt-mine'}, {'id': 'rynek-glowny-krakow_poi', 'name': 'Rynek Glowny, Krakow', 'slug': 'rynek-glowny'}, {'id': 'auschwitz-memorial-muzeum-auschwitz_poi', 'name': 'Auschwitz Memorial / Muzeum Auschwitz', 'slug': 'auschwitz-memorial-muzeum-auschwitz'}, {'id': 'wawel-hill-krakow_poi', 'name': 'Wawel Hill, Kraków', 'slug': 'wawel-hill'}, {'id': 'spis-castle-slovakia_poi', 'name': 'Spis Castle, Slovakia', 'slug': 'spis-castle'}]",[],"[{'provider_id': 1175, 'providers_locations': ['1942048']}]",False,0,airport,50.11,22.018889
